,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
354,2023-09-27 12:00:00,1.3509474892712454,1.3499464994832846,1.353968996485316,1.3509474892712454,1.3509474892712454,0.0009833357053944723,0.0009833357053944723,0.0009833357053944723,-0.0002629140636358243,-0.0002629140636358243,-0.0002629140636358243,0.001246249769030297,0.001246249769030297,0.001246249769030297,0.0,0.0,0.0,1.35193082497664
355,2023-09-27 13:00:00,1.3507860019496003,1.3496531514786752,1.3535833760480829,1.3507860019496003,1.3507860019496003,0.000951156274844044,0.000951156274844044,0.000951156274844044,-0.00029165105552163143,-0.00029165105552163143,-0.00029165105552163143,0.0012428073303656754,0.0012428073303656754,0.0012428073303656754,0.0,0.0,0.0,1.3517371582244444
356,2023-09-27 14:00:00,1.350624514627955,1.3495507688007693,1.3535579544723804,1.350624514627955,1.350624514627955,0.0009416837249932256,0.0009416837249932256,0.0009416837249932256,-0.0003038897131890113,-0.0003038897131890113,-0.0003038897131890113,0.001245573438182237,0.001245573438182237,0.001245573438182237,0.0,0.0,0.0,1.3515661983529481
357,2023-09-27 15:00:00,1.3504630273063098,1.3494308628104432,1.3533753130520196,1.3504630273063098,1.3504630273063098,0.0009731051116965594,0.0009731051116965594,0.0009731051116965594,-0.000280045619523195,-0.000280045619523195,-0.000280045619523195,0.0012531507312197546,0.0012531507312197546,0.0012531507312197546,0.0,0.0,0.0,1.3514361324180064
358,2023-09-27 16:00:00,1.3503015399846647,1.3492186473482597,1.3532401242276006,1.3503015399846647,1.3503015399846647,0.001083935004685801,0.001083935004685801,0.001083935004685801,-0.00018001992259306516,-0.00018001992259306516,-0.00018001992259306516,0.0012639549272788662,0.0012639549272788662,0.0012639549272788662,0.0,0.0,0.0,1.3513854749893506
359,2023-09-27 17:00:00,1.3501400526630194,1.3494627848444165,1.353390592346647,1.3501400526630194,1.3501400526630194,0.001277924268793772,0.001277924268793772,0.001277924268793772,1.6837057704198641e-06,1.6837057704198641e-06,1.6837057704198641e-06,0.0012762405630233522,0.0012762405630233522,0.0012762405630233522,0.0,0.0,0.0,1.351417976931813
360,2023-09-27 18:00:00,1.3499785653413745,1.3494713288980318,1.3535429199968985,1.3499785653413745,1.3499785653413745,0.0014870068930740667,0.0014870068930740667,0.0014870068930740667,0.000198877437917495,0.000198877437917495,0.000198877437917495,0.0012881294551565713,0.0012881294551565713,0.0012881294551565713,0.0,0.0,0.0,1.3514655722344486
361,2023-09-27 19:00:00,1.3498170780197292,1.3492846695050131,1.3534372913128427,1.3498170780197292,1.3498170780197292,0.0016018866075624219,0.0016018866075624219,0.0016018866075624219,0.00030424511503981375,0.00030424511503981375,0.00030424511503981375,0.0012976414925226082,0.0012976414925226082,0.0012976414925226082,0.0,0.0,0.0,1.3514189646272916
362,2023-09-27 20:00:00,1.349655590698084,1.3493782512373125,1.3532281022657382,1.349655590698084,1.349655590698084,0.0015548599747797001,0.0015548599747797001,0.0015548599747797001,0.000252132639858675,0.000252132639858675,0.000252132639858675,0.0013027273349210252,0.0013027273349210252,0.0013027273349210252,0.0,0.0,0.0,1.3512104506728637
363,2023-09-27 21:00:00,1.349494103376439,1.3489610249020973,1.3527690653249451,1.349494103376439,1.349494103376439,0.0013823315351027521,0.0013823315351027521,0.0013823315351027521,8.102896775042945e-05,8.102896775042945e-05,8.102896775042945e-05,0.0013013025673523227,0.0013013025673523227,0.0013013025673523227,0.0,0.0,0.0,1.3508764349115416
